"","connector","x","y","z","skid1","skid2"
"7152",6826849,60364.395,109602.445,28520,1594186,1368008
"7153",6826850,62365.598,107782.55,28520,1356912,1594186
"7154",6826851,64521.9,103392.75,28400,1356912,1568526
"7155",6826857,87200.4,97219.19,28000,1408621,1840253
"7156",6826888,92652.53,99538.46,30080,1800092,1841078
"7157",6826891,91652.4,99433.805,30800,1986619,1841078
"7158",6826897,92104.195,98924.78,30640,1457288,1568912
"7159",6826900,91836.836,99077.195,31040,1568912,1841078
"7160",6826901,91628.445,99033.56,31040,1841078,1568912
"7161",6826930,54762.51,120626.99,62000,1857406,1593058
"7162",6826932,59774.605,114899.04,32080,1368008,1594186
"7163",6826938,43766.77,55608.42,34120,1719095,1841128
"7164",6827005,94382.05,101741.8,34000,1411919,1841185
"7165",6827014,58595.312,116353.8,25720,1278649,1594186
"7166",6827016,58566.656,116913.49,25720,1278649,1594186
"7167",6827018,58380.14,116577.11,25680,1594186,1278649
"7168",6827024,59299.188,117323.65,25400,1594186,201048
"7169",6827062,40907.195,70859.18,38120,1595786,1842004
"7170",6827063,41397.125,75574.71,38040,1593671,1409196
"7171",6827078,98178.61,57605.2,37120,1583499,1405261
"7172",6827079,98483.57,108519.16,39240,1416066,1277150
"7173",6827080,98669.84,108814.23,39240,1277150,1416066
"7174",6827081,96806.93,105290.805,39240,1546352,1843659
"7175",6827083,94952.79,105637.414,39240,1568903,1546352
"7176",6827084,95670.59,106582.86,39240,1546352,1568903
"7177",6827089,97698.22,106568.25,39360,1277150,1416066
"7178",6827091,97679.29,106019.01,39800,1277150,1843659
"7179",6827093,97753.836,107016.84,39800,1416066,1277150
"7180",6827094,97460,107281.65,39800,1277150,1416066
"7181",6827095,97512.1,107506.76,39800,1416066,1277150
"7182",6827113,71229.95,123814.05,127440,2141821,1380817
"7183",6827114,73965.06,123531.914,127440,2141821,1420342
"7184",6827116,102640.02,77912.22,34360,1593200,1843516
"7185",6827122,58388.85,121421.82,40000,1649676,1843721
"7186",6827127,58233.79,124003.97,40200,1594523,1843728
"7187",6827131,68011.15,130704.234,43320,1986737,1594523
"7188",6827160,66208.81,130566.68,41320,1986749,1594570
"7189",6827230,101335.8,98665.164,41920,1405464,1741040
"7190",6827231,100138.766,98514.58,41840,1843881,1568924
"7191",6827233,60489.223,127830.28,41840,1986770,1594523
"7192",6827281,67710.39,130980.17,42040,1843938,1594570
"7193",6827283,101244.59,99700.37,42880,1405464,1843881
"7194",6827284,101166.266,99945.03,42880,1568924,1843881
"7195",6827287,101421.94,100323.51,42880,1416695,1843881
"7196",6827293,103012.78,98234.58,43000,1405261,1741040
"7197",6827294,102199.94,97941.016,42920,1405261,1583324
"7198",6827295,91246.4,124732.52,45320,1551660,1594570
"7199",6827300,100624.914,108417.97,44360,1277150,1843901
"7200",6827301,99227.195,109838.125,44240,1405336,1277150
"7201",6827302,96325.3,109247.016,44240,1546352,1568903
"7202",6827303,95826.75,108512.19,44240,1568903,1546352
"7203",6827304,101058.805,100193.77,44240,1843881,1568924
"7204",6827308,100898.6,100853.01,44240,1843881,1416695
"7205",6827316,101447.97,101001.055,44240,1843881,1416695
"7206",6827318,101651.9,100045.88,44080,1405464,1843881
"7207",6827323,53354.242,112228.08,43880,1395717,1843925
"7208",6827324,53067.6,111099.125,42800,1979709,1409181
"7209",6827337,52373.59,110866.36,43360,1593058,1843925
"7210",6827339,70953.92,130894.04,44920,1594523,1843938
"7211",6827340,49865.086,113333.42,45840,1593058,1979704
"7212",6827345,48558.984,113130.49,46320,1204373,1934922
"7213",6827346,50219.523,113483.47,45920,1593058,1979704
"7214",6827349,35062.945,79217.66,41240,1655183,1851029
"7215",6827356,69909.164,130630.15,43960,1594523,1843938
"7216",6827370,65878.67,129298.78,43960,1594456,1843938
"7217",6827379,51351.547,116473.31,48000,1979704,1851280
"7218",6827393,66543.46,122344.72,48000,1843938,1409196
"7219",6827421,55691.082,117951.12,52000,592728,1769545
"7220",6827431,106000.484,56254.39,54000,1372518,1852750
"7221",6827432,101299.1,101575.64,54040,1986881,1352396
"7222",6827581,116118.69,96543.7,66280,1856944,1305955
"7223",6827582,117979.69,98053.94,66320,1856944,1662465
"7224",6827584,119813.98,89489.69,66360,1852911,1626922
"7225",6827586,118879.3,90252.71,66280,1986946,1626922
"7226",6827602,123890.08,84254.7,67160,1916580,1626922
"7227",6827615,110040.85,119181.46,66920,556399,1847446
"7228",6827617,108507.73,120382.86,66920,520755,1847446
"7229",6827622,111357.11,115826.11,66720,2242572,1647763
"7230",6827639,117545.516,88819.695,64160,1675509,1852911
"7231",6827644,114116.36,94364.33,64160,1381926,1852911
"7232",6827645,114673.805,93787.695,64160,1852911,1381926
"7233",6827646,113478.62,95643.69,64160,1305955,1852911
"7234",6827647,113513.64,96045.766,64160,1852911,1305955
"7235",6827648,97834.42,93146.945,64360,1050419,1662365
"7236",6827649,99488.67,93292.72,65440,1548268,1050419
"7237",6827651,99189.45,93303.97,65440,1050419,1548268
"7238",6827652,117734.14,110007.19,65320,1568821,1856944
"7239",6827654,116718.086,110573.81,65320,1856944,1568821
"7240",6827655,112762.11,112046.76,65320,521359,1547921
"7241",6827656,98676.88,97334.82,65320,1995221,1647763
"7242",6827658,97916.82,96127.67,66640,1995221,1647763
"7243",6827660,101725.74,94098.125,66640,1995221,1305955
"7244",6827661,100165.3,93182.54,66640,1995221,1548201
"7245",6827662,100996.16,93525.43,66640,1995221,1548201
"7246",6827663,101980.71,95236.555,66640,1995221,1305955
"7247",6827664,101840.5,94401.984,66640,1995221,1305955
"7248",6827665,101843.19,94842.52,66640,1995221,1305955
"7249",6827666,99898.016,93090.06,66920,1995221,1592462
"7250",6827668,99369.21,93011.516,66920,1995221,1592462
"7251",6827669,119927.27,102841.37,67080,1950763,1662404
"7252",6827670,120723.58,103990.56,68800,1570711,1950763
"7253",6827672,127936.34,110396.88,70120,1742992,1568812
"7254",6827686,110892.53,116840.03,71000,1649386,1857356
"7255",6827687,110879.72,114286.03,70960,1649386,1914516
"7256",6827689,131694.62,107502.53,71600,1914564,1568802
"7257",6827695,124820.945,99310.01,71600,1662448,1857309
"7258",6827699,111911.6,96396.75,71600,1662448,1916010
"7259",6827706,43117.59,102131.5,64640,1983813,1977871
"7260",6827707,42915.848,101272.086,64000,1983813,1977871
"7261",6827709,41515.098,101827.7,64000,1238904,1983813
"7262",6827710,41589.1,101621.695,64000,1983813,1238904
"7263",6827711,41430.03,102033.47,64000,1238904,1983813
"7264",6827726,43664.113,105482.85,66280,1671047,1977853
"7265",6827728,44408.816,104564.28,64120,1671047,1977853
"7266",6827755,44610.965,102623.68,63040,1977844,1977853
"7267",6827762,42044.406,106827.55,63840,1630874,1977828
"7268",6827763,41388.473,106153.516,63240,1630874,1977828
"7269",6827765,42325.426,105663.914,63240,1630874,1977828
"7270",6827770,41242.707,103718.13,61480,1630874,1651771
"7271",6827802,47946.598,109356.82,70080,1987127,1626932
"7272",6827816,47208.363,104101.52,66240,1977717,1626932
"7273",6827818,47305.5,103000.36,66240,1977717,1626932
"7274",6827824,48535.062,102226.21,66200,1626932,1977717
"7275",6827825,49177.504,102821.92,65080,1984226,1626932
"7276",6827833,48092.945,103226.61,64880,1984226,1626932
"7277",6827837,46520.594,106692.11,63000,1985093,1628061
"7278",6827845,47726.72,105751.62,62800,1985093,1628061
"7279",6827873,46705.03,105342.445,62800,1985093,1628061
"7280",6827878,52144.68,99505.62,60640,1651833,1631037
"7281",6827880,53088.55,99266.34,60120,1651560,1631037
"7282",6827889,43160.78,107186.375,61960,1974736,1651809
"7283",6827891,41277.36,107248.836,61960,1585394,1974736
"7284",6827892,43605.727,106892.8,61160,1974736,1651809
"7285",6827893,42785.395,104175.73,60920,1984241,1651809
"7286",6827898,41931.035,103997.29,60920,1984241,1584762
"7287",6827905,46505.543,115551.414,62160,1670927,1671231
"7288",6827908,45142.14,116151.83,63760,1670927,1671231
"7289",6827935,43154.402,117742.52,65120,1568544,1852121
"7290",6827936,43392.1,117295.664,65120,1856384,1568544
"7291",6827950,40664.6,116935.08,65680,1852121,1670927
"7292",6828026,49776.93,114206.24,69960,1987274,1416416
"7293",6828028,50041.453,115176.91,69720,1987285,1416416
"7294",6828098,41825.113,108931.375,74440,1974189,1661189
"7295",6828108,51788.094,91710.38,71120,1675528,1985712
"7296",6828111,37872.844,113253.164,71320,1857450,1549657
"7297",6828122,41966.215,105264.61,71320,1584762,1950906
"7298",6828123,34365.82,96047.4,71320,1951464,1585542
"7299",6828128,28714.012,97672.75,71280,1984043,1585310
"7300",6828129,28039.56,91865.08,71160,1818608,1585310
"7301",6828141,34141.31,97497.6,70120,1585542,1951464
"7302",6828145,38151.754,92338.164,70120,1951464,1585890
"7303",6828146,39340.156,90335.234,70120,1951444,1585890
"7304",6828150,38612.54,88741.734,70080,1951444,1585890
"7305",6828151,41984.5,85425.22,70920,1951444,1585890
"7306",6828156,40434.47,88358.586,70920,1951444,1585890
"7307",6828164,42025.71,80905.43,72680,1179702,1951444
"7308",6828168,44999.188,78847.016,72640,1179702,1951444
"7309",6828183,55445.51,122302.305,63640,1395731,1638906
"7310",6828184,54733.87,122178.49,63800,593488,1638906
"7311",6828186,54108.52,122004.24,63520,604671,1638906
"7312",6828187,53289.105,122313.766,63320,1136703,1638931
"7313",6828188,53147.047,113083.62,63240,1987403,1570688
"7314",6828367,97772.57,86439.72,100440,2282346,1364818
"7315",6828378,94867.19,88467.33,100840,1987444,1633890
"7316",6828381,95551.55,88324.984,100840,1633890,1987444
"7317",6828385,95976.02,88158.32,100560,1633532,1987444
"7318",6828423,99287.19,84019.58,102600,1987478,1364858
"7319",6828451,98157.51,83101.85,102440,1633532,1987478
"7320",6828452,98719.4,84197.87,102240,1987490,1364858
"7321",6828470,98522.09,84092.24,102000,1364858,1987490
"7322",6829083,21234.225,93244.56,108400,1987598,1783653
"7323",6829114,24418.156,92553.03,108000,1786889,1628320
"7324",6829559,99560.734,85129.12,100240,1987779,1364846
"7325",6829602,97191.35,85548.2,99160,1364846,1987779
"7326",6829603,90917.15,88233.88,98520,1987796,1364846
"7327",6829638,90838.67,88073.33,97400,1364846,1987796
"7328",6829640,96501.44,79952.44,101040,1927049,1377420
"7329",6829647,93988.41,80026.07,99160,1927049,1377420
"7330",6829648,89601.52,79897.66,95880,1987824,1377420
"7331",6829672,91304.54,79944.13,94680,1987837,1377420
"7332",6829686,89466.61,74072.29,90840,1987843,1987837
"7333",6829704,98130.35,84108.78,98440,1364782,1987856
"7334",6829749,97156.93,83044,96960,1987856,1364782
"7335",6829776,94232.95,86118.06,96520,1987879,1364782
"7336",6829821,94411.15,90020.44,94960,1987886,1987879
"7337",6829824,95261.66,89712.87,94760,1987894,1633890
"7338",6829828,96573.38,88228.06,94640,1633532,1987894
"7339",6829839,96056.32,87531.79,94360,1364724,1987894
"7340",6829841,97155.08,87414.23,94200,1633569,1987894
"7341",6829846,96388.734,88379,93720,1633532,1987894
"7342",6829849,97430.29,86679.51,93520,1633569,1987894
"7343",6829890,95615.945,88953.71,95440,1633890,1987894
"7344",6829894,98900.14,86714.055,95600,1987922,1633569
"7345",6829896,96527.96,88057.09,95600,1987922,1633532
"7346",6829901,97762.58,84968.86,95040,1987922,1364724
"7347",6830002,96114.36,88684.26,96400,1987951,1633532
"7348",6830024,94895.34,89665.19,96560,1633890,1987951
"7349",6830025,93801.66,90390.87,96560,1987951,1633938
"7350",6830029,93971.766,89653.695,97040,1784085,1987951
"7351",6830032,96462.12,88735.67,97040,1633532,1987951
"7352",6830034,98126.125,87701.16,97040,1633532,1987951
"7353",6830035,93228.96,87933.56,94760,1987879,1364782
"7354",6830036,92693.19,86222.61,94760,1987978,1364782
"7355",6830084,97487.11,77768.516,98960,1927027,1364762
"7356",6830087,94154.68,78269.56,95920,1927027,1364762
"7357",6830089,93740.5,80026.64,94800,1982923,1364762
"7358",6830106,91850.12,79464.4,93720,1988010,1364762
"7359",6830143,93537.62,80254.984,93400,1982923,1364762
"7360",6830144,97305.5,80618.64,95520,1988029,1364742
"7361",6830197,98162.195,83549.01,93200,1633569,1988029
"7362",6830198,96632.305,82783.96,93200,1364742,1988029
"7363",6830199,98804.23,83313.17,93240,1987922,1633569
"7364",6830203,97504.72,86156.484,93280,1633569,1987894
"7365",6830205,97782.62,85615.09,93280,1987922,1633569
"7366",6830213,96699.766,85057.84,93640,1987922,1364724
"7367",6830222,97590.234,83909.74,92360,1982889,1633569
"7368",6830224,96458.38,83399.09,92360,1982889,1364742
"7369",6830232,96293.55,83494.36,91200,1364742,1982889
"7370",6830235,97915.66,81748.336,92040,1633569,1988029
"7371",6830236,94165.164,83734.766,91440,1988085,1364742
"7372",6830279,91794.65,83962.5,84040,1988103,1988085
"7373",6830282,85497.26,79348.62,85000,1988110,1988085
"7374",6830286,86414.11,78675.15,85120,1763135,1988085
"7375",6830324,96878.98,86672.85,94000,1987894,1364724
"7376",6830325,97219.195,87355.42,94000,1633569,1987894
"7377",6830327,97238.734,87152.38,94000,1633569,1987894
"7378",6830329,97804.055,85138.39,94000,1987922,1364724
"7379",6830331,98637.5,85440.16,94000,1987922,1633569
"7380",6830338,99789.34,84045.17,94320,1988165,1633569
"7381",6830361,97385.516,87194.18,94360,1633569,1987894
"7382",6830362,96106.66,88939.414,94360,1633532,1987894
"7383",6830363,96625.79,84559.6,94360,1987922,1364724
"7384",6830366,95149.734,89642.57,94960,1987894,1987886
"7385",6830377,96561.65,87968.25,94880,1633532,1987894
"7386",6830379,95608.13,89255.47,95000,1987894,1633532
"7387",6830381,98494.56,86721.93,94880,1633569,1987922
"7388",6830383,100809.664,84632.36,94880,1633569,1988165
"7389",6830386,103326.83,86171.73,94880,1793820,1601839
"7390",6830388,103120.27,86580.56,94880,1793820,1601839
"7391",6830389,103804.81,85502.16,94880,1793820,1633478
"7392",6830399,95780.2,87467.71,96880,1988165,1784085
"7393",6830421,100050.83,86151.586,96120,1633569,1988165
"7394",6830422,97445.41,87853.414,96080,1633532,1988165
"7395",6830434,84294.9,88814.34,92880,1989538,1988225
"7396",6830465,90760.7,87465.586,97400,1364846,1988225
"7397",6830498,102816.05,101740.56,104840,1953807,1377794
"7398",6830500,102585.414,101389.734,104840,1953807,1648927
"7399",6830503,101466.61,102299.36,104600,1988265,1377794
"7400",6830505,100174.125,101950.15,104600,1649126,1988265
"7401",6830510,100294.04,102221.625,105040,1649126,1988265
"7402",6830517,102752.39,101943.25,105640,1648927,1988265
"7403",6830546,95861.734,102474.41,103320,2003955,1377794
"7404",6830549,94737.875,101739.16,103400,2003955,1729609
"7405",6830552,96506.59,101468.07,103400,2003955,1648958
"7406",6830556,100747.25,101595.13,103400,1648927,1953807
"7407",6830558,98418.17,101504.9,103360,2003955,1649126
"7408",6830632,102913.73,103896.65,106200,1953820,1377800
"7409",6830641,98782.19,104156.734,104680,1953536,1377800
"7410",6830648,95029.58,102159.76,104040,1729609,1953536
"7411",6830649,96629.65,103860.12,103320,1953536,1377800
"7412",6830652,99805.984,103876.52,102720,1988349,1377410
"7413",6830654,100321.94,102314.8,102720,1937532,1648927
"7414",6830656,101619.61,102123.266,102720,1937532,1377364
"7415",6830713,100133.67,103871.93,102960,1377410,1988349
"7416",6830716,113957.89,102870.34,111640,1394755,1648927
"7417",6830729,101465.89,101403.984,101880,1937532,1377364
"7418",6830731,98694.52,102340.22,101280,1988393,1377364
"7419",6830744,94672.18,101144.69,100680,1988393,1729609
"7420",6830747,95578.72,100845.06,100440,1649045,1988393
"7421",6830780,94834.805,101079.42,101160,1729609,1988393
"7422",6830783,95252.64,101319.42,101160,1988393,1729609
"7423",6830784,97104.34,100810.016,100720,1648958,1988393
"7424",6830786,99339.33,98088.734,90920,1631578,1399532
"7425",6830787,98393.22,108678.29,104800,1988424,1377405
"7426",6830836,98425.914,106874.11,103320,1377405,1988424
"7427",6830847,96651.22,106440.69,103320,1377405,1988424
"7428",6830848,93212.63,107264.12,101800,1988444,1377405
"7429",6830877,78686.23,106050.95,93600,1843242,1988444
"7430",6830884,94632.57,106532.45,100200,1988465,1377405
"7431",6830921,105008.766,112554.625,108320,1485047,1938115
"7432",6830961,54234.504,126421.45,102000,2141996,587962
"7433",6830966,53524.53,126188.586,102000,2141996,1028383
"7434",6830971,57218.992,125677.4,102000,2141996,1545615
"7435",6830995,49751.86,128818.04,106000,1937990,1231018
"7436",6831026,54046.465,127327.09,104480,592728,1937777
"7437",6831028,53249.223,127293.32,104600,587962,1937777
"7438",6831033,52080.54,127850.8,104840,587391,1937777
"7439",6831034,54230.19,128234.04,106160,1937990,1395731
"7440",6831205,45911.055,133702.81,132000,2141991,1051929
"7441",6831206,47554.215,132534.27,132040,1530414,1051929
"7442",6831251,95293.88,133704.28,128000,1915065,1844259
"7443",6831253,94492.29,133379.17,128000,1988596,1844259
"7444",6831281,88781.766,129567.805,130000,1027911,1844259
"7445",6831289,87473.26,127987.52,130000,1314620,1844259
"7446",6831292,98750.086,128879.33,130000,1453826,1844259
"7447",6831296,99293.88,127941.805,130000,1617535,1844259
"7448",6831306,89412.555,130213.28,132000,1027923,1844259
"7449",6831327,96461.7,130953.586,132000,1844259,1617535
"7450",6831349,85644.61,127305.54,134000,2237579,1314620
"7451",6831354,85218.81,127670.49,140000,2141981,1728847
"7452",6831355,85026.25,127357.42,140000,2141981,1027923
"7453",6831374,85572.94,128514.914,142000,2141981,1728847
"7454",6831378,88508.016,129093.77,142000,2141981,1027959
"7455",6831386,90463.63,129235.336,142000,2141981,1623277
"7456",6831389,91594.94,129237.2,141960,1648349,1941622
"7457",6831391,89975.08,129550.445,141960,2141981,1941622
"7458",6831399,81068.63,125270.59,144000,2141981,1027911
"7459",6831405,79118.086,123869.01,144000,2141981,1659785
"7460",6831406,79421.25,124115.85,144000,2141981,1659785
"7461",6831407,83438.64,126498.18,143960,1941636,1728847
"7462",6831423,86951.34,128784.4,143960,1941636,519936
"7463",6831430,89195.51,128682.01,144160,1743238,1623277
"7464",6831440,81747.07,125113.305,148000,2141981,519936
"7465",6831444,80042.336,125058.63,148000,2141981,1368019
"7466",6831458,85497.39,125645.43,148000,2141981,1623277
